Time,Time Reference,fc1HighImuValuesAccelX.value,fc1HighImuValuesAccelY.distinct,fc1HighImuValuesAccelZ.distinct,fc1LowImuValuesAccelX.distinct,fc1LowImuValuesAccelY.distinct,fc1LowImuValuesAccelZ.distinct
1.76514E+12,14.337,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.357,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.415,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.419,undefined,-0.163312137,-0.121328712,-0.183488011,0.027328001,-0.048799999
1.76514E+12,14.435,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.466,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.489,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.509,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.519,undefined,-0.163312137,-0.121328712,-0.175680012,0.016592002,0.055631999
1.76514E+12,14.537,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.573,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.606,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.619,undefined,-0.04997557,-0.121328712,-0.179583997,0.003904,0.040991999
1.76514E+12,14.637,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.674,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.709,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.719,undefined,-0.106643848,-0.023624778,-0.172751993,0.012688,0.006832
1.76514E+12,14.736,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.786,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.806,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.819,undefined,-0.04997557,-0.170180798,-0.167872012,0.010736,0.017568002
1.76514E+12,14.838,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.873,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.907,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.919,undefined,-0.163312137,-0.072476745,-0.155184001,0.036111999,-0.038063999
1.76514E+12,14.938,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.973,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,14.993,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.013,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.019,undefined,-0.04997557,-0.121328712,-0.164943993,0.027328001,0.00488
1.76514E+12,15.054,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.077,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.111,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.119,undefined,-0.04997557,-0.170180798,-0.154208004,0.008784001,0.013664001
1.76514E+12,15.131,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.151,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.192,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.213,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.219,undefined,-0.27664876,0.074079156,-0.154208004,-0.013664001,0.007808
1.76514E+12,15.247,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.297,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.317,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.319,undefined,-0.04997557,-0.072476745,-0.156159997,0.005856,-0.000976
1.76514E+12,15.348,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.368,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.388,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.419,undefined,-0.219980478,-0.121328712,-0.141520008,0.006832,-0.007808
1.76514E+12,15.428,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.448,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.468,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.491,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.513,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.519,undefined,-0.106643848,-0.170180798,-0.144447997,0.00976,0.010736
1.76514E+12,15.534,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.554,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.596,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.615,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.619,undefined,-0.163312137,0.025227189,-0.132736012,0.035136003,0.007808
1.76514E+12,15.636,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.656,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.695,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.717,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.719,undefined,0.00669271,-0.121328712,-0.131760001,0.017568002,0.026352001
1.76514E+12,15.747,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.767,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.787,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.819,undefined,0.063360989,-0.121328712,-0.123952001,0.033184003,0.00976
1.76514E+12,15.829,-0.479995102,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.849,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.879,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.901,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.919,undefined,-0.106643848,-0.023624778,-0.124928005,0.020496,0.016592002
1.76514E+12,15.922,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.963,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,15.983,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.014,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.019,undefined,-0.219980478,-0.023624778,-0.121024005,0.00976,-0.011712
1.76514E+12,16.05,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.086,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.119,-0.139985323,0.00669271,-0.072476745,-0.115167998,0.002928,-0.00976
1.76514E+12,16.152,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.183,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.219,-0.026648758,-0.04997557,-0.170180798,-0.111263998,0.033184003,-0.01952
1.76514E+12,16.251,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.286,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.316,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.319,undefined,0.00669271,-0.072476745,-0.102480002,0.020496,0.008784001
1.76514E+12,16.352,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.386,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.418,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.419,undefined,-0.106643848,-0.170180798,-0.104432002,0.0244,-0.020496
1.76514E+12,16.47,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.502,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.519,undefined,-0.219980478,-0.072476745,-0.098576002,0.008784001,0.025376
1.76514E+12,16.522,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.554,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.587,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.619,-0.083317041,0.063360989,-0.023624778,-0.099552006,-0.010736,0.020496
1.76514E+12,16.668,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.688,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.719,undefined,-0.106643848,0.025227189,-0.093695998,0.027328001,-0.007808
1.76514E+12,16.72,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.754,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.787,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.819,undefined,-0.04997557,0.025227189,-0.085887998,0.033184003,-0.006832
1.76514E+12,16.829,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.849,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.869,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.889,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,16.919,-0.253321916,0.00669271,-0.072476745,-0.084912002,0.003904,0.017568002
1.76514E+12,16.967,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.001,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.019,undefined,-0.219980478,-0.023624778,-0.081008002,0.027328001,-0.012688
1.76514E+12,17.021,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.057,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.107,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.119,undefined,-0.163312137,-0.170180798,-0.075152002,0.010736,0.003904
1.76514E+12,17.127,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.147,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.167,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.21,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.219,undefined,0.120029338,-0.023624778,-0.079056002,0.01952,0.002928
1.76514E+12,17.23,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.264,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.297,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.319,undefined,-0.219980478,-0.023624778,-0.073200002,0.020496,0.017568002
1.76514E+12,17.332,-0.366658509,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.366,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.418,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.419,undefined,-0.106643848,0.074079156,-0.073200002,0.020496,-0.003904
1.76514E+12,17.438,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.469,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.501,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.519,undefined,-0.27664876,0.074079156,-0.071248002,0.020496,0.000976
1.76514E+12,17.522,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.554,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.586,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.619,undefined,-0.163312137,-0.072476745,-0.066368006,-0.001952,0.022448
1.76514E+12,17.621,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.653,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.687,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.719,undefined,-0.163312137,-0.023624778,-0.062464003,0.014640001,-0.000976
1.76514E+12,17.722,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.755,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.786,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.818,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.819,undefined,-0.106643848,-0.170180798,-0.061487999,0.010736,-0.000976
1.76514E+12,17.869,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.889,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.909,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.919,undefined,-0.106643848,-0.121328712,-0.062464003,0.022448,-0.003904
1.76514E+12,17.929,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.969,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,17.989,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.019,undefined,-0.106643848,-0.023624778,-0.052704003,0.018544002,0.020496
1.76514E+12,18.02,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.04,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.06,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.107,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.119,undefined,-0.163312137,-0.072476745,-0.054656003,0.033184003,0.00488
1.76514E+12,18.13,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.16,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.196,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.219,undefined,-0.106643848,-0.267884731,-0.049776003,0.027328001,0.012688
1.76514E+12,18.229,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.263,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.296,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.319,undefined,-0.106643848,-0.121328712,-0.050751999,0.012688,0.011712
1.76514E+12,18.348,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.368,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.397,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.419,undefined,-0.163312137,-0.219032764,-0.048799999,0.021472,0.030256001
1.76514E+12,18.432,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.467,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.513,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.519,undefined,-0.106643848,-0.121328712,-0.043920003,0.006832,0.006832
1.76514E+12,18.534,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.567,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.598,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.619,undefined,-0.163312137,-0.121328712,-0.040991999,0.00488,0.015616001
1.76514E+12,18.635,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.667,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.697,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.719,undefined,0.00669271,-0.072476745,-0.045872003,0.012688,0.01952
1.76514E+12,18.737,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.767,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.799,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.819,undefined,-0.389985323,-0.072476745,-0.037088003,0.005856,0.008784001
1.76514E+12,18.834,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.867,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.9,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.919,undefined,-0.27664876,-0.072476745,-0.040015999,0.01952,0.00976
1.76514E+12,18.935,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,18.967,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.016,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.019,undefined,0.063360989,-0.121328712,-0.033184003,0.016592002,0.022448
1.76514E+12,19.036,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.087,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.11,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.119,undefined,-0.04997557,-0.121328712,-0.031232001,0.013664001,0.013664001
1.76514E+12,19.143,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.175,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.208,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.219,undefined,-0.333317041,-0.170180798,-0.031232001,0.023424,0.013664001
1.76514E+12,19.243,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.276,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.309,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.319,undefined,-0.04997557,-0.121328712,-0.035136003,0.011712,0.010736
1.76514E+12,19.349,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.387,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.407,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.419,undefined,0.00669271,-0.023624778,-0.026352001,0.022448,0.010736
1.76514E+12,19.437,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.47,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.492,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.515,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.519,undefined,-0.163312137,-0.072476745,-0.030256001,0.020496,0.025376
1.76514E+12,19.537,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.558,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.578,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.616,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.619,undefined,-0.163312137,-0.219032764,-0.026352001,0.017568002,0.028304001
1.76514E+12,19.637,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.672,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.692,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.712,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.719,undefined,-0.27664876,-0.267884731,-0.026352001,0.018544002,0.021472
1.76514E+12,19.752,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.772,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.804,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.819,undefined,-0.333317041,-0.072476745,-0.01952,0.012688,0.021472
1.76514E+12,19.838,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.858,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.878,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.918,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.919,undefined,-0.219980478,-0.023624778,-0.016592002,0.008784001,0.01952
1.76514E+12,19.939,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,19.972,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.019,undefined,-0.219980478,-0.219032764,-0.021472,0.00976,0.018544002
1.76514E+12,20.023,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.043,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.078,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.111,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.119,undefined,-0.106643848,0.074079156,-0.021472,0.013664001,0.016592002
1.76514E+12,20.144,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.177,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.21,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.219,undefined,-0.219980478,-0.023624778,-0.01952,0.016592002,0.031232001
1.76514E+12,20.243,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.278,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.319,undefined,-0.106643848,-0.170180798,-0.015616001,0.015616001,0.014640001
1.76514E+12,20.327,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.347,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.377,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.412,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.419,undefined,-0.106643848,-0.170180798,-0.013664001,0.011712,0.021472
1.76514E+12,20.443,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.476,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.519,undefined,-0.219980478,-0.170180798,-0.014640001,0.017568002,0.020496
1.76514E+12,20.526,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.546,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.576,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.61,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.619,undefined,-0.106643848,-0.170180798,-0.007808,0.018544002,0.026352001
1.76514E+12,20.647,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.677,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.709,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.719,undefined,-0.163312137,-0.121328712,-0.011712,0.013664001,0.01952
1.76514E+12,20.744,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.775,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.811,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.819,undefined,-0.219980478,-0.219032764,-0.010736,0.017568002,0.021472
1.76514E+12,20.847,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.877,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.913,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.919,undefined,-0.163312137,-0.219032764,-0.012688,0.018544002,0.025376
1.76514E+12,20.945,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,20.977,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.019,undefined,-0.219980478,-0.170180798,-0.015616001,0.012688,0.01952
1.76514E+12,21.031,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.051,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.102,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.119,undefined,-0.106643848,-0.023624778,-0.008784001,0.011712,0.016592002
1.76514E+12,21.123,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.158,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.19,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.219,undefined,-0.163312137,-0.121328712,-0.00976,0.018544002,0.022448
1.76514E+12,21.223,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.256,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.287,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.319,undefined,-0.163312137,-0.121328712,-0.010736,0.014640001,0.014640001
1.76514E+12,21.323,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.357,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.377,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.397,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.419,undefined,0.063360989,-0.023624778,-0.007808,0.014640001,0.020496
1.76514E+12,21.439,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.459,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.493,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.519,undefined,-0.04997557,-0.170180798,-0.005856,0.014640001,0.015616001
1.76514E+12,21.547,-0.42332679,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.567,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.617,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.619,undefined,-0.27664876,-0.072476745,-0.010736,0.011712,0.018544002
1.76514E+12,21.637,-0.196653634,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.668,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.703,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.719,undefined,0.00669271,-0.023624778,-0.011712,0.013664001,0.017568002
1.76514E+12,21.734,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.769,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.8,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.819,undefined,-0.04997557,0.025227189,-0.00488,0.016592002,0.01952
1.76514E+12,21.834,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.869,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.901,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.919,undefined,0.00669271,-0.023624778,-0.008784001,0.016592002,0.017568002
1.76514E+12,21.937,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,21.968,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.001,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.019,undefined,-0.106643848,-0.023624778,-0.006832,0.017568002,0.014640001
1.76514E+12,22.047,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.067,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.119,undefined,-0.163312137,-0.121328712,-0.006832,0.012688,0.015616001
1.76514E+12,22.123,0.030019522,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.143,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.163,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.183,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.219,undefined,-0.106643848,0.025227189,-0.006832,0.012688,0.01952
1.76514E+12,22.227,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.248,-0.309990227,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.283,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.315,-0.253321916,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.319,undefined,-0.163312137,-0.170180798,-0.00976,0.012688,0.017568002
1.76514E+12,22.361,-0.139985323,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.384,-0.026648758,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.413,-0.083317041,undefined,undefined,undefined,undefined,undefined
1.76514E+12,22.419,undefined,-0.04997557,-0.170180798,-0.010736,0.012688,0.021472
