time.v,acceleration,time.l,lat. X accel.,lat. Y accel.,time.g,Gyro X,Gyro Y,Gyro Z
726.044,-0.464844,726.044,0.613281,-0.996094,726.037,73.01,136.22,44.73
726.055,-0.449219,726.058,0.632812,-1.07422,726.045,68.11,135.24,38.29
726.065,-0.4375,726.066,0.65625,-0.898438,726.058,60.48,136.22,32.76
726.076,-0.457031,726.076,0.664062,-1.12891,726.066,53.48,136.01,31.01
726.086,-0.378906,726.086,0.578125,-1.1875,726.077,46.27,133.42,33.53
726.094,-0.398438,726.094,0.550781,-1.29297,726.087,39.2,130.83,37.03
726.105,-0.449219,726.106,0.589844,-1.15234,726.098,30.52,128.24,39.27
726.115,-0.410156,726.116,0.566406,-1.11719,726.106,22.33,125.86,40.6
726.127,-0.410156,726.127,0.566406,-1.11719,726.118,14.56,124.32,39.69
726.134,-0.292969,726.135,0.476562,-1.16797,726.128,14.56,124.32,39.69
726.147,-0.375,726.147,0.617188,-1.06641,726.135,-6.65,124.11,40.46
726.155,-0.332031,726.155,0.847656,-0.378906,726.148,-16.94,124.88,38.78
726.165,-0.328125,726.165,0.84375,-0.421875,726.156,-21.28,122.99,36.26
726.173,-0.265625,726.174,0.757812,-0.445312,726.165,-22.05,117.95,34.51
726.184,-0.304688,726.185,0.730469,-0.4375,726.174,-19.39,111.02,33.74
726.194,-0.328125,726.195,0.65625,-0.496094,726.185,-18.76,104.37,35.84
726.205,-0.367188,726.206,0.683594,-0.402344,726.195,-19.95,99.19,39.13
726.216,-0.300781,726.217,0.453125,-0.800781,726.206,-21.7,95.06,42.49
726.227,-0.324219,726.228,0.316406,-0.964844,726.217,-24.92,91.49,45.64
726.234,-0.402344,726.235,0.328125,-0.976562,726.228,-29.19,89.46,46.76
726.249,-0.433594,726.25,0.332031,-0.828125,726.235,-34.72,88.62,45.85
726.256,-0.445312,726.257,0.316406,-0.910156,726.251,-39.34,87.92,44.45
726.263,-0.367188,726.263,0.25,-0.898438,726.258,-44.17,87.5,43.19
726.273,-0.417969,726.274,0.25,-0.929688,726.264,-48.37,87.01,41.51
726.283,-0.386719,726.283,0.1875,-1.04688,726.275,-53.48,86.8,39.62
726.293,-0.378906,726.293,0.125,-1.01562,726.284,-58.38,86.45,36.4
726.304,-0.46875,726.305,0.0820312,-1.06641,726.294,-63.28,86.17,33.67
726.312,-0.46875,726.316,0.03125,-1.03516,726.306,-68.81,85.89,31.71
726.326,-0.34375,726.326,-0.0117188,-1.08984,726.316,-73.36,85.19,30.73
726.335,-0.339844,726.335,0.0078125,-1.07422,726.326,-77.28,84.07,30.17
726.344,-0.433594,726.345,0.0664062,-0.953125,726.335,-82.32,83.37,29.12
726.355,-0.566406,726.355,0.0507812,-1.01562,726.345,-85.82,82.25,27.51
726.361,-0.558594,726.362,0.0507812,-1.01562,726.356,-92.54,79.94,20.86
726.373,-0.59375,726.374,0.0351562,-1.04297,726.365,-92.54,79.94,20.86
726.384,-0.441406,726.384,-0.0117188,-1.14453,726.374,-95.55,78.47,16.38
726.395,-0.324219,726.396,-0.113281,-1.07422,726.385,-98.42,76.65,13.86
726.402,-0.507812,726.402,-0.078125,-1.11719,726.396,-102.2,76.86,12.39
726.414,-0.46875,726.415,-0.0195312,-1.13672,726.403,-113.4,79.45,11.76
726.421,-0.46875,726.423,-0.0195312,-1.27344,726.415,-116.55,80.36,10.01
726.431,-0.59375,726.432,0.0625,-1.10547,726.423,-120.75,83.72,7.56
726.446,-0.605469,726.446,0.324219,-1.05469,726.433,-122.5,88.76,2.24
726.451,-0.472656,726.452,1.14062,-0.859375,726.447,-122.71,92.05,-5.74
726.461,-0.558594,726.462,1.41406,-0.714844,726.455,-123.62,91.7,-11.48
726.474,-0.53125,726.474,1.15234,-0.96875,726.466,-125.44,86.03,-13.65
726.481,-0.394531,726.482,1.12891,-0.90625,726.474,-122.29,80.99,-27.86
726.492,-0.464844,726.493,1.19531,-0.796875,726.486,-120.82,72.03,-37.24
726.502,-0.480469,726.505,1.15234,-1.00391,726.494,-121.87,63.91,-43.96
726.512,-0.492188,726.512,0.769531,-0.914062,726.506,-121.45,56.63,-53.2
726.526,-0.628906,726.526,0.242188,-1.26172,726.513,-119.77,48.3,-64.68
726.534,-0.46875,726.534,0.238281,-1.22266,726.527,-118.37,44.66,-82.25
726.544,-0.382812,726.545,0.609375,-1.08984,726.535,-114.24,46.97,-105.7
726.555,-0.53125,726.555,0.898438,-0.980469,726.545,-115.5,51.38,-123.48
726.563,-0.59375,726.564,1.30078,-0.78125,726.555,-116.97,52.43,-141.19
726.573,-0.660156,726.574,1.34375,-0.820312,726.564,-112.84,46.83,-164.71
726.581,-0.433594,726.582,1.125,-0.90625,726.574,-105.98,36.4,-194.18
726.592,-0.371094,726.592,1.29688,-0.855469,726.586,-97.65,25.34,-226.45
726.601,-0.371094,726.602,1.36719,-0.828125,726.593,-93.52,14.56,-251.44
726.612,-0.195312,726.612,1.20312,-0.894531,726.606,-87.99,4.97,-278.6
726.625,-0.242188,726.625,1.32422,-0.75,726.612,-81.97,-3.36,-305.34
726.634,-0.410156,726.634,1.46875,-0.664062,726.625,-81.06,-7.84,-324.45
726.645,-0.417969,726.645,1.45703,-0.632812,726.634,-79.45,-12.11,-347.83
726.652,-0.335938,726.653,1.47266,-0.398438,726.646,-73.22,-17.92,-378.7
726.663,-0.480469,726.664,1.61328,-0.273438,726.653,-64.12,-26.6,-407.82
726.673,-0.339844,726.673,1.37891,-0.152344,726.664,-53.34,-37.73,-436.59
726.683,-0.375,726.683,1.09766,-0.824219,726.674,-36.61,-47.32,-466.83
726.692,-0.285156,726.692,0.949219,-0.515625,726.684,-30.59,-52.08,-497.49
726.703,-0.421875,726.703,1.09766,-1.30859,726.693,-21.7,-55.51,-515.62
726.711,-0.292969,726.711,1.15234,-0.425781,726.704,-17.78,-55.93,-537.53
726.724,-0.316406,726.724,1.23047,-0.742188,726.712,1.12,-54.95,-558.25
726.731,-0.570312,726.732,1.23828,-0.328125,726.725,9.87,-55.23,-571.48
726.742,-0.539062,726.743,1.26172,-0.589844,726.733,22.54,-53.2,-582.33
726.754,-0.28125,726.754,1.07031,-0.105469,726.743,37.8,-41.58,-601.23
726.761,-0.324219,726.763,1.0625,0.519531,726.754,52.78,-30.52,-611.17
726.771,-0.449219,726.771,0.992188,0.109375,726.763,53.9,-24.22,-609.77
726.782,-0.441406,726.783,0.847656,0.191406,726.772,51.52,-13.23,-612.43
726.792,-0.25,726.793,0.828125,0.351562,726.783,59.92,0.56,-609.28
726.803,-0.328125,726.803,0.796875,0.363281,726.793,64.4,12.25,-601.44
726.811,-0.5,726.811,0.792969,0.28125,726.806,59.78,20.3,-593.04
726.824,-0.332031,726.825,0.761719,0.371094,726.812,59.29,31.99,-585.34
726.83,-0.234375,726.831,0.59375,0.746094,726.825,61.25,48.37,-580.3
726.844,-0.402344,726.845,0.382812,0.59375,726.837,58.66,59.15,-581.42
726.854,-0.402344,726.854,0.339844,0.457031,726.846,46.2,65.66,-573.44
726.862,-0.269531,726.862,0.410156,0.875,726.854,40.25,71.47,-545.79
726.872,-0.375,726.873,0.296875,0.628906,726.862,32.97,78.96,-529.48
726.879,-0.375,726.883,0.0859375,0.574219,726.873,19.11,88.76,-529.48
726.893,-0.347656,726.893,0.0273438,0.988281,726.883,12.32,96.95,-519.4
726.902,-0.550781,726.902,0.0546875,0.652344,726.893,2.31,98.14,-499.1
726.911,-0.484375,726.912,-0.0195312,0.683594,726.903,-15.82,98.42,-477.54
726.925,-0.40625,726.926,-0.144531,0.972656,726.912,-24.99,101.22,-459.13
726.931,-0.578125,726.932,-0.285156,0.785156,726.926,-37.1,102.27,-439.6
726.944,-0.503906,726.945,-0.417969,0.863281,726.932,-63.28,99.33,-394.38
726.953,-0.535156,726.954,-0.496094,0.722656,726.946,-75.39,96.88,-374.64
726.961,-0.683594,726.962,-0.53125,0.835938,726.955,-85.19,91.63,-354.9
726.969,-0.644531,726.97,-0.625,0.636719,726.962,-91.84,85.12,-335.93
726.979,-0.644531,726.983,-0.699219,0.59375,726.971,-99.05,77.77,-313.88
726.993,-0.511719,726.994,-0.882812,0.371094,726.984,-103.53,71.47,-294.35
727,-0.625,727.001,-0.890625,0.503906,726.994,-107.73,65.66,-278.46
727.009,-0.558594,727.01,-0.859375,0.449219,727.004,-109.48,57.4,-255.92
727.024,-0.535156,727.024,-0.800781,0.695312,727.016,-110.74,47.74,-229.88
727.03,-0.648438,727.031,-0.792969,0.628906,727.025,-106.96,40.18,-212.38
727.044,-0.480469,727.048,-0.800781,0.675781,727.031,-102.9,33.11,-196.77
727.053,-0.417969,727.054,-0.789062,0.617188,727.048,-97.51,27.44,-183.4
727.059,-0.621094,727.06,-0.792969,0.773438,727.054,-94.71,24.92,-176.05
727.072,-0.777344,727.072,-0.835938,0.773438,727.061,-93.66,24.22,-168
727.081,-0.664062,727.081,-0.710938,0.722656,727.073,-94.36,21.56,-149.52
727.089,-0.707031,727.094,-0.765625,0.761719,727.081,-92.75,19.04,-127.19
727.1,-0.726562,727.1,-0.851562,0.539062,727.094,-96.11,20.3,-117.95
727.11,-0.535156,727.11,-0.808594,0.960938,727.101,-91.98,18.48,-105.49
727.122,-0.535156,727.122,-0.828125,0.5625,727.111,-87.22,16.31,-88.55
727.128,-0.613281,727.129,-0.761719,0.878906,727.122,-94.43,17.57,-80.64
727.142,-0.585938,727.142,-0.777344,0.757812,727.133,-88.27,17.43,-71.82
727.148,-0.425781,727.149,-0.800781,0.65625,727.142,-86.94,17.29,-65.87
727.161,-0.492188,727.161,-0.863281,0.761719,727.153,-83.02,18.83,-62.44
727.171,-0.503906,727.171,-0.882812,0.597656,727.162,-80.01,21.28,-61.32
727.178,-0.5625,727.179,-0.933594,0.511719,727.171,-79.03,21.84,-56.35
727.188,-0.667969,727.189,-0.910156,0.65625,727.183,-75.74,22.89,-52.57
727.201,-0.636719,727.201,-0.914062,0.507812,727.196,-70,23.8,-48.93
727.21,-0.648438,727.211,-0.910156,0.625,727.201,-64.75,25.13,-46.13
727.222,-0.785156,727.223,-0.898438,0.402344,727.211,-59.64,26.18,-44.31
727.232,-0.738281,727.232,-0.894531,0.617188,727.223,-52.43,26.53,-44.52
727.243,-0.753906,727.243,-0.875,0.398438,727.233,-41.72,26.95,-49.21
727.25,-0.714844,727.251,-0.882812,0.523438,727.244,-34.58,28.35,-56.42
727.259,-0.585938,727.26,-0.90625,0.4375,727.251,-26.67,30.17,-63.42
727.271,-0.480469,727.271,-0.929688,0.382812,727.261,-19.46,32.13,-69.79
727.281,-0.480469,727.281,-0.9375,0.394531,727.271,-14.28,35,-76.23
727.291,-0.65625,727.291,-0.878906,0.296875,727.282,-9.45,37.8,-82.81
727.3,-0.613281,727.3,-0.898438,0.445312,727.292,-3.29,40.53,-90.02
727.309,-0.703125,727.309,-0.898438,0.277344,727.301,5.53,42.63,-99.47
727.325,-0.71875,727.325,-0.890625,0.351562,727.31,10.64,45.57,-107.38
727.33,-0.714844,727.33,-0.871094,0.1875,727.322,17.36,47.39,-114.38
727.342,-0.492188,727.342,-0.910156,0.304688,727.331,24.01,47.95,-122.64
727.349,-0.4375,727.35,-0.9375,0.257812,727.343,32.41,49.84,-130.83
727.358,-0.507812,727.358,-0.929688,0.191406,727.35,36.68,52.78,-136.08
727.367,-0.425781,727.368,-0.925781,0.0820312,727.359,44.8,56.28,-144.76
727.378,-0.539062,727.378,-0.878906,0.15625,727.372,46.97,59.64,-148.47
727.387,-0.710938,727.388,-0.835938,0.101562,727.379,48.72,62.44,-152.32
727.402,-0.699219,727.403,-0.804688,-0.00390625,727.389,49.7,63.77,-157.71
727.408,-0.632812,727.408,-0.800781,-0.015625,727.404,53.27,64.4,-164.22
727.422,-0.636719,727.422,-0.789062,-0.101562,727.409,58.17,65.45,-171.71
727.429,-0.660156,727.429,-0.765625,-0.0351562,727.423,61.53,66.15,-177.59
727.441,-0.652344,727.441,-0.746094,-0.121094,727.43,63.98,66.08,-181.51
727.451,-0.648438,727.452,-0.738281,-0.148438,727.442,66.29,65.73,-184.52
727.458,-0.617188,727.459,-0.742188,-0.125,727.453,68.81,65.1,-186.83
727.468,-0.578125,727.469,-0.738281,-0.242188,727.46,71.61,64.33,-187.95
727.479,-0.660156,727.48,-0.707031,-0.214844,727.47,73.36,64.4,-189.28
727.49,-0.671875,727.49,-0.675781,-0.269531,727.48,74.69,64.82,-190.33
727.498,-0.730469,727.499,-0.671875,-0.289062,727.491,76.51,64.26,-190.54
727.509,-0.71875,727.51,-0.667969,-0.25,727.5,77.7,63.14,-189.91
727.522,-0.625,727.523,-0.660156,-0.351562,727.51,79.45,61.18,-188.44
727.528,-0.628906,727.528,-0.664062,-0.359375,727.523,81.27,59.01,-185.29
727.542,-0.570312,727.545,-0.671875,-0.335938,727.529,83.23,57.26,-180.6
727.55,-0.589844,727.551,-0.628906,-0.460938,727.546,85.05,54.95,-175.42
727.559,-0.664062,727.559,-0.609375,-0.425781,727.551,85.82,52.22,-169.4
727.569,-0.675781,727.569,-0.628906,-0.367188,727.56,87.5,49,-162.96
727.579,-0.558594,727.579,-0.617188,-0.460938,727.569,90.79,45.08,-156.45
727.59,-0.53125,727.59,-0.582031,-0.460938,727.58,93.73,41.23,-150.22
727.599,-0.554688,727.6,-0.566406,-0.492188,727.592,94.57,38.08,-144.62
727.609,-0.578125,727.61,-0.558594,-0.503906,727.6,95.62,34.51,-139.09
727.619,-0.515625,727.619,-0.523438,-0.574219,727.611,96.95,30.17,-132.93
727.63,-0.417969,727.63,-0.5625,-0.558594,727.62,97.58,24.85,-125.3
727.637,-0.410156,727.638,-0.554688,-0.601562,727.63,98.07,20.79,-118.3
727.648,-0.507812,727.649,-0.570312,-0.535156,727.639,97.93,18.41,-112.14
727.657,-0.6875,727.658,-0.550781,-0.574219,727.649,98.42,16.03,-105.77
727.667,-0.699219,727.668,-0.59375,-0.5,727.659,100.38,11.97,-95.9
727.678,-0.554688,727.678,-0.613281,-0.539062,727.669,104.51,5.46,-82.18
727.688,-0.558594,727.688,-0.566406,-0.542969,727.679,107.94,0,-69.16
727.696,-0.644531,727.697,-0.550781,-0.554688,727.689,109.69,-3.15,-59.64
727.706,-0.640625,727.71,-0.570312,-0.554688,727.702,112.07,-6.93,-49.7
727.722,-0.535156,727.722,-0.609375,-0.546875,727.71,115.29,-12.32,-38.15
727.728,-0.449219,727.729,-0.617188,-0.578125,727.722,118.51,-17.57,-26.53
727.742,-0.492188,727.743,-0.632812,-0.582031,727.729,120.61,-21.21,-16.73
727.751,-0.527344,727.752,-0.648438,-0.585938,727.746,122.43,-28.07,2.31
727.757,-0.511719,727.758,-0.644531,-0.601562,727.752,122.43,-28.07,2.31
727.767,-0.53125,727.767,-0.671875,-0.558594,727.758,122.78,-34.23,15.26
727.778,-0.625,727.778,-0.664062,-0.628906,727.768,123.13,-39.62,28.56
727.789,-0.632812,727.789,-0.6875,-0.546875,727.778,122.57,-45.85,42.98
727.798,-0.558594,727.798,-0.675781,-0.617188,727.793,123.34,-52.36,58.59
727.806,-0.492188,727.807,-0.675781,-0.609375,727.798,124.18,-57.05,72.31
727.819,-0.625,727.819,-0.734375,-0.570312,727.808,124.6,-60.55,82.53
727.825,-0.511719,727.826,-0.816406,-0.546875,727.82,123.13,-64.68,92.61
727.842,-0.449219,727.843,-0.84375,-0.582031,727.831,120.26,-75.6,124.6
727.849,-0.554688,727.85,-0.8125,-0.730469,727.843,115.5,-80.64,140.14
727.855,-0.824219,727.856,-0.976562,-0.402344,727.851,109.41,-85.82,154.91
727.867,-0.660156,727.868,-1.05078,-0.285156,727.86,104.93,-92.4,175
727.875,-0.660156,727.879,-1.03906,-0.390625,727.868,102.62,-99.89,201.25
727.885,-0.386719,727.886,-1.07812,-0.332031,727.879,101.92,-100.17,212.52
727.895,-0.386719,727.899,-1.05078,-0.4375,727.889,99.33,-98.84,222.04
727.908,4.87891,727.908,-0.605469,-0.871094,727.899,97.44,-97.65,233.66
727.921,2.24219,727.921,0.632812,-0.015625,727.908,89.95,-96.6,263.62
727.925,-1.26562,727.926,-1.27734,-1.42969,727.919,-14.42,-58.52,225.61
727.942,-1.00781,727.942,-1.52344,0.347656,727.93,172.27,-45.36,254.24
727.947,-0.808594,727.948,-1.39453,1.08203,727.942,259.56,-79.52,292.88
727.957,-0.917969,727.957,-1.10156,0.523438,727.948,91.42,-109.55,303.52
727.968,-0.640625,727.968,-1.13672,0.933594,727.958,73.29,-116.2,333.48
727.975,-0.554688,727.976,-1.10938,0.472656,727.968,88.9,-115.43,339.99
727.987,-0.65625,727.988,-1.09766,0.0351562,727.977,80.64,-122.43,361.41
727.998,-0.917969,727.998,-1.13281,-0.589844,727.988,59.29,-127.96,383.6
728.008,-0.980469,728.009,-1.00391,0.277344,727.999,49.98,-128.45,394.31
728.018,-0.617188,728.019,-0.78125,-0.0507812,728.009,41.09,-132.16,422.87
728.027,-0.753906,728.028,-0.84375,0.234375,728.019,26.95,-134.54,439.81
728.038,-1.30078,728.038,-0.726562,0.101562,728.028,22.68,-133.91,452.34
728.047,-1.36719,728.047,-0.398438,0.585938,728.039,14.63,-137.2,471.87
728.054,-1.36719,728.058,-0.144531,0.84375,728.047,12.95,-137.55,488.88
728.067,-0.695312,728.068,-0.15625,0.660156,728.059,-1.68,-134.54,497.7
728.077,-0.851562,728.077,-0.226562,0.652344,728.068,-26.32,-121.1,487.06
728.088,-0.773438,728.089,-0.144531,0.492188,728.077,-39.76,-108.57,478.73
728.094,-0.996094,728.098,0.0703125,0.640625,728.089,-44.03,-103.39,485.59
728.107,-1.09766,728.107,0.09375,0.632812,728.098,-47.74,-96.53,495.46
728.119,-1.63672,728.119,-0.0351562,0.382812,728.107,-57.82,-85.26,499.52
728.127,-1.21094,728.127,-0.3125,0.671875,728.119,-62.93,-72.17,498.19
728.136,-0.800781,728.137,-0.265625,0.359375,728.128,-65.38,-58.66,497.07
728.148,-0.90625,728.148,0.0078125,0.632812,728.137,-70.07,-49.07,495.25
728.157,-0.785156,728.157,0.121094,0.375,728.148,-66.99,-42.42,489.23
728.166,-0.664062,728.167,0.328125,0.472656,728.158,-67.76,-36.47,477.54
728.177,-0.859375,728.177,0.414062,0.4375,728.167,-64.68,-32.2,466.83
728.188,-1.08203,728.188,0.484375,0.207031,728.178,-66.92,-27.44,453.11
728.197,-1.20703,728.197,0.460938,0.265625,728.19,-63.49,-23.87,436.24
728.206,-1.59766,728.207,0.445312,0.273438,728.197,-56.91,-20.09,417.55
728.218,-1.28516,728.218,0.441406,0.542969,728.208,-53.13,-12.74,399.14
728.226,-1.00391,728.227,0.523438,0.25,728.219,-48.93,-4.06,386.75
728.241,-0.789062,728.241,0.457031,0.332031,728.227,-41.86,2.38,365.68
728.246,-1.00781,728.246,0.546875,0.242188,728.242,-24.5,10.92,325.43
728.255,-1.10156,728.256,0.5625,0.359375,728.247,-17.85,13.93,309.54
728.266,-1.05859,728.266,0.523438,0.0820312,728.257,-8.26,16.52,290.43
728.275,-2.69141,728.276,0.570312,0.00390625,728.266,1.26,17.85,272.02
728.284,-2.42969,728.284,0.628906,0.523438,728.276,12.32,17.99,255.57
728.294,-1.70312,728.295,0.570312,-0.398438,728.288,22.82,20.02,238.7
728.304,-1.52344,728.305,0.53125,0.5,728.295,24.85,20.72,222.67
728.317,-1.70312,728.317,0.546875,-0.0429688,728.306,42.77,19.67,212.1
728.323,-1.17188,728.324,0.523438,0.367188,728.318,44.45,21.91,198.38
728.333,-1.12891,728.334,0.574219,0.171875,728.328,59.57,21.98,183.12
728.343,-1.63281,728.344,0.601562,0.355469,728.34,67.06,19.39,167.65
728.355,-4.12891,728.356,0.695312,-0.738281,728.345,78.75,17.08,147.98
728.366,-3.30859,728.366,0.492188,0.460938,728.356,94.57,15.82,127.33
