Time,Time Reference(milisecond),Time Reference(seconds),fc1BaroValuesAltitude.distinct,fc1GpsValuesAltitude.distinct,fc1GpsValuesLongitude.distinct,fc1GpsValuesLatitude.distinct,fc1LowImuValuesAccelX.distinct,fc1LowImuValuesAccelY.distinct,fc1LowImuValuesAccelZ.distinct,fc1LowImuValuesGyroX.distinct,fc1LowImuValuesGyroY.distinct,fc1LowImuValuesGyroZ.distinct
1.76514E+12,124663,124.66300000000001,undefined,640.1990356,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124664,124.66400000000002,607.9261475,undefined,undefined,undefined,-0.976000011,-0.010736,-0.005856,-0.910000026,-0.560000002,1.25999999
1.76514E+12,124666,124.66600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124671,124.671,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124672,124.672,undefined,undefined,undefined,undefined,-0.976976037,-0.011712,-0.005856,-0.910000026,-0.560000002,1.25999999
1.76514E+12,124676,124.676,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124680,124.67999999999999,undefined,undefined,undefined,undefined,-0.976976037,-0.00976,-0.006832,-0.910000026,-0.629999995,1.25999999
1.76514E+12,124681,124.681,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124686,124.68599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124691,124.691,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124696,124.696,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124697,124.697,undefined,640.1970215,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124698,124.69800000000001,undefined,undefined,undefined,undefined,-0.976976037,-0.014640001,-0.006832,-0.910000026,-0.560000002,1.25999999
1.76514E+12,124701,124.701,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124706,124.70599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124711,124.71099999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124716,124.71600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124721,124.721,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124726,124.726,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124731,124.731,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124736,124.73599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124741,124.74100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124746,124.74600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124748,124.748,undefined,undefined,undefined,undefined,-0.976000011,-0.010736,-0.006832,-0.910000026,-0.560000002,1.25999999
1.76514E+12,124751,124.751,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124756,124.756,607.5546875,undefined,undefined,undefined,-0.973071992,-0.010736,-0.006832,-0.910000026,-0.560000002,1.190000057
1.76514E+12,124761,124.761,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124766,124.766,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124771,124.771,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124773,124.773,undefined,640.1940308,-117.8119202,35.34519958,-0.976000011,-0.006832,-0.005856,-0.910000026,-0.560000002,1.25999999
1.76514E+12,124776,124.776,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124781,124.78099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124786,124.78599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124791,124.79100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124796,124.796,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124801,124.801,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124806,124.806,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124811,124.81099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124816,124.816,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124821,124.821,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124825,124.825,undefined,undefined,undefined,undefined,-0.974048018,-0.00976,-0.007808,-0.910000026,-0.629999995,1.25999999
1.76514E+12,124826,124.826,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124831,124.83099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124836,124.83599999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124840,124.84,undefined,640.1900024,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124841,124.84100000000001,undefined,undefined,undefined,undefined,-0.975023985,-0.011712,-0.005856,-0.910000026,-0.629999995,1.25999999
1.76514E+12,124846,124.846,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124851,124.851,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124856,124.856,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124861,124.86099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124866,124.86600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124871,124.87100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124876,124.876,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124881,124.881,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124886,124.886,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124891,124.891,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124896,124.896,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124901,124.901,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124906,124.90599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124907,124.907,undefined,640.1870117,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124908,124.90799999999999,607.7079468,undefined,undefined,undefined,-0.976000011,-0.011712,-0.006832,-0.910000026,-0.560000002,1.190000057
1.76514E+12,124911,124.91099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124916,124.91600000000001,undefined,undefined,undefined,undefined,-0.976000011,-0.010736,-0.003904,-0.910000026,-0.560000002,1.25999999
1.76514E+12,124921,124.921,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124924,124.924,undefined,undefined,undefined,undefined,-0.976000011,-0.010736,-0.003904,-0.910000026,-0.560000002,1.25999999
1.76514E+12,124926,124.926,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124931,124.931,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124936,124.93599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124941,124.941,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124946,124.946,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124951,124.951,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124956,124.95599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124961,124.96099999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124966,124.96600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124971,124.971,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124976,124.976,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124981,124.981,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124986,124.98599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124990,124.99000000000001,undefined,undefined,undefined,undefined,-0.977952003,-0.00976,-0.00488,-0.910000026,-0.560000002,1.190000057
1.76514E+12,124991,124.99100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,124996,124.99600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125001,125.001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125006,125.006,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125007,125.00699999999999,undefined,640.1790161,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125008,125.008,undefined,undefined,undefined,undefined,-0.975023985,-0.011712,-0.005856,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125011,125.011,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125016,125.016,undefined,undefined,undefined,undefined,-0.975023985,-0.011712,-0.005856,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125018,125.018,608.1460571,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125021,125.021,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125024,125.024,undefined,undefined,undefined,undefined,-0.973071992,-0.011712,-0.00488,-0.910000026,-0.560000002,1.190000057
1.76514E+12,125026,125.026,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125031,125.03099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125036,125.03599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125041,125.04100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125046,125.046,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125051,125.051,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125056,125.056,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125061,125.06099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125066,125.066,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125071,125.071,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125076,125.076,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125077,125.077,undefined,640.1760254,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125078,125.078,606.9437866,undefined,undefined,undefined,-0.975023985,-0.011712,-0.003904,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125081,125.08099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125086,125.08599999999998,undefined,undefined,undefined,undefined,-0.974048018,-0.012688,-0.007808,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125091,125.09100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125096,125.096,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125101,125.101,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125106,125.106,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125111,125.11099999999999,undefined,640.1740112,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125112,125.112,undefined,undefined,undefined,undefined,-0.976976037,-0.010736,-0.002928,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125116,125.11600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125121,125.12100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125126,125.126,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125131,125.131,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125136,125.136,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125141,125.141,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125144,125.144,undefined,undefined,undefined,undefined,-0.976000011,-0.010736,-0.00488,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125146,125.146,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125151,125.151,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125152,125.152,undefined,undefined,undefined,undefined,-0.977952003,-0.011712,-0.002928,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125156,125.15599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125161,125.16099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125166,125.16600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125171,125.171,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125176,125.176,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125181,125.181,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125186,125.18599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125191,125.191,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125192,125.19200000000001,undefined,640.1710205,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125193,125.19300000000001,607.5727539,undefined,undefined,undefined,-0.976000011,-0.011712,-0.007808,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125196,125.196,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125201,125.201,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125206,125.20599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125211,125.21099999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125212,125.21199999999999,undefined,637.8530273,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125214,125.21400000000001,undefined,undefined,undefined,undefined,-0.976000011,-0.010736,-0.003904,-0.910000026,-0.629999995,1.25999999
1.76514E+12,125216,125.21600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125221,125.221,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125222,125.22200000000001,undefined,undefined,undefined,undefined,-0.976000011,-0.011712,-0.006832,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125226,125.226,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125231,125.231,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125236,125.23599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125241,125.24100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125246,125.24600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125251,125.251,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125256,125.256,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125261,125.261,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125265,125.26500000000001,undefined,637.8510132,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125266,125.266,607.4699097,undefined,undefined,undefined,-0.976000011,-0.013664001,-0.00488,-0.910000026,-0.560000002,1.330000043
1.76514E+12,125271,125.271,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125276,125.276,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125281,125.28099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125282,125.282,undefined,637.8500366,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125283,125.28299999999999,undefined,undefined,undefined,undefined,-0.976000011,-0.010736,-0.006832,-0.910000026,-0.560000002,1.190000057
1.76514E+12,125286,125.28599999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125291,125.29100000000001,undefined,undefined,undefined,undefined,-0.977952003,-0.012688,-0.00488,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125296,125.296,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125301,125.301,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125306,125.306,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125311,125.31099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125315,125.31500000000001,607.4874878,637.8480225,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125316,125.316,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125317,125.31700000000001,undefined,undefined,undefined,undefined,-0.977952003,-0.010736,-0.005856,-0.910000026,-0.560000002,1.330000043
1.76514E+12,125321,125.321,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125325,125.325,undefined,undefined,undefined,undefined,-0.974048018,-0.010736,-0.005856,-0.839999974,-0.560000002,1.25999999
1.76514E+12,125326,125.326,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125331,125.33099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125333,125.333,undefined,undefined,undefined,undefined,-0.974048018,-0.010736,-0.005856,-0.839999974,-0.560000002,1.25999999
1.76514E+12,125336,125.33599999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125341,125.34100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125346,125.346,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125351,125.351,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125356,125.356,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125361,125.36099999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125366,125.36600000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125371,125.37100000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125376,125.376,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125381,125.381,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125382,125.38199999999999,undefined,637.8460083,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125383,125.383,undefined,undefined,undefined,undefined,-0.976976037,-0.012688,-0.006832,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125386,125.386,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125391,125.391,undefined,undefined,undefined,undefined,-0.97892803,-0.012688,-0.00488,-0.910000026,-0.560000002,1.190000057
1.76514E+12,125396,125.396,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125399,125.399,undefined,undefined,undefined,undefined,-0.975023985,-0.011712,-0.006832,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125402,125.402,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125407,125.407,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125412,125.41199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125415,125.415,607.7779541,637.8440552,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125416,125.41600000000001,undefined,undefined,undefined,undefined,-0.976000011,-0.011712,-0.00488,-0.910000026,-0.629999995,1.25999999
1.76514E+12,125417,125.417,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125422,125.422,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125427,125.42699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125432,125.43199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125437,125.43699999999998,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125442,125.44200000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125447,125.447,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125452,125.452,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125457,125.457,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125462,125.46199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125466,125.46600000000001,undefined,undefined,undefined,undefined,-0.975023985,-0.011712,-0.00488,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125467,125.46700000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125472,125.47200000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125477,125.477,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125482,125.482,undefined,637.842041,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125483,125.48299999999999,undefined,undefined,undefined,undefined,-0.977952003,-0.014640001,-0.00488,-0.910000026,-0.629999995,1.25999999
1.76514E+12,125487,125.487,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125491,125.49100000000001,undefined,undefined,undefined,undefined,-0.976976037,-0.011712,-0.003904,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125492,125.492,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125497,125.497,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125499,125.499,undefined,undefined,undefined,undefined,-0.976976037,-0.011712,-0.003904,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125502,125.502,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125507,125.50699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125512,125.51199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125515,125.51500000000001,607.5681152,637.8400269,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125516,125.516,undefined,undefined,undefined,undefined,-0.977952003,-0.010736,-0.003904,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125517,125.51700000000001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125522,125.522,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125527,125.527,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125532,125.532,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125537,125.53699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125542,125.542,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125547,125.547,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125550,125.55,undefined,637.8390503,-117.8119202,35.34519958,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125551,125.551,undefined,undefined,undefined,undefined,-0.979903996,-0.011712,-0.006832,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125552,125.55199999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125557,125.55699999999999,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1.76514E+12,125559,125.559,undefined,undefined,undefined,undefined,-0.979903996,-0.011712,-0.006832,-0.910000026,-0.560000002,1.25999999
1.76514E+12,125561,125.56099999999999,608.3479004,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
