time,acceleration,time,lat. X accel.,lat. Y accel.,time,Gyro X,Gyro Y,Gyro Z,time,pressure,Pressure MSL,Pressure AGL,time,A Voltage,time,B Voltage,time,C Voltage,time,D Voltage,time,Mag X,Mag Y,Mag Z,time,eject. bat. voltage,time,comp. bat. voltage,time,state,A cont.,B cont.,C cont.,D cont.,A on., B on,C on,D on,time, QX, QY, QZ, QW, Angle,time,temperature,time,GPS Time of Week, valid leap seconds, leap seconds,time,lat,long,GPS MSL,SVs
242.001,1.05078,242.002,-0.015625,-0.015625,242.007,0.07,-0.14,0,484.03,95051,535.86,-0.337891,706.067,0.0234,706.068,0.0153,706.07,3.3,706.071,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.102,1.05078,242.102,-0.015625,-0.0117188,242.103,0,-0.14,-0.14,484.228,95054,535.595,-0.602112,706.119,0.0242,706.12,0.0153,706.12,3.3,706.12,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.203,1.05859,242.203,-0.015625,-0.015625,242.204,0,-0.21,-0.07,484.428,95047,536.208,0.0108643,706.173,0.0234,706.174,0.0153,706.174,3.3,706.174,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.303,1.05078,242.304,-0.015625,-0.0117188,242.304,0,-0.21,-0.07,484.628,95050,535.947,-0.250732,706.219,0.0234,706.219,0.0153,706.22,3.3,706.22,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.401,1.04297,242.402,-0.015625,-0.0117188,242.409,0.07,-0.14,0,484.828,95047,536.208,0.0108643,706.266,0.0234,706.267,0.0153,706.268,3.3,706.268,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.501,1.03906,242.502,-0.015625,-0.015625,242.503,0,-0.14,-0.07,485.028,95049,536.034,-0.163513,706.315,0.0242,706.316,0.0153,706.321,3.3,706.321,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.602,1.03906,242.603,-0.015625,-0.015625,242.603,0.14,-0.14,-0.14,485.228,95049,536.034,-0.163513,706.365,0.0234,706.367,0.0153,706.367,3.3,706.368,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.702,1.03906,242.703,-0.015625,-0.015625,242.704,0,-0.14,0,485.429,95055,535.508,-0.689331,706.417,0.0234,706.417,0.0153,706.418,3.3,706.418,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.804,1.03516,242.807,-0.0117188,-0.0117188,242.808,0,-0.14,-0.07,485.628,95050,535.947,-0.250732,706.473,0.0242,706.474,0.0153,706.474,3.3,706.474,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.901,1.03906,242.902,-0.015625,-0.015625,242.91,0,-0.14,0,485.828,95052,535.772,-0.42511,706.517,0.0242,706.518,0.0153,706.518,3.3,706.518,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.001,1.04297,243.003,-0.0195312,-0.015625,243.004,0,-0.14,-0.14,486.029,95052,535.772,-0.42511,706.564,0.0234,706.571,0.0153,706.572,3.3,706.572,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.101,1.04688,243.103,-0.015625,-0.015625,243.104,0.14,-0.14,-0.07,486.231,95049,536.034,-0.163513,706.619,0.0234,706.619,0.0153,706.619,3.3,706.62,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.202,1.04688,243.202,-0.015625,-0.015625,243.203,0,-0.07,0,486.428,95048,536.121,-0.0762939,706.666,0.0234,706.667,0.0161,706.669,3.3,706.67,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.302,1.04688,243.303,-0.015625,-0.015625,243.304,0.07,-0.07,-0.07,486.629,95052,535.772,-0.42511,706.716,0.0234,706.717,0.0161,706.717,3.3,706.717,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.402,1.04688,243.402,-0.015625,-0.015625,243.403,0.14,-0.14,-0.07,486.828,95054,535.595,-0.602112,706.765,0.0234,706.766,0.0161,706.766,3.3,706.767,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.501,1.04688,243.502,-0.015625,-0.015625,243.503,0.07,-0.21,-0.07,487.029,95049,536.034,-0.163513,706.816,0.0234,706.816,0.0161,706.817,3.3,706.817,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.601,1.04297,243.603,-0.015625,-0.015625,243.604,0.07,-0.14,-0.07,487.228,95048,536.121,-0.0762939,706.869,0.0234,706.869,0.0161,706.87,3.3,706.87,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.701,1.05078,243.703,-0.015625,-0.015625,243.704,0,-0.07,0,487.428,95050,535.947,-0.250732,706.916,0.0242,706.916,0.0153,706.916,3.3,706.917,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.801,1.04688,243.803,-0.015625,-0.015625,243.804,0.07,-0.14,-0.07,487.628,95051,535.86,-0.337891,706.963,0.0242,706.964,0.0153,706.971,3.3,706.971,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.901,1.04688,243.902,-0.015625,-0.015625,243.903,0.07,-0.07,-0.07,487.83,95054,535.595,-0.602112,707.014,0.0234,707.014,0.0153,707.015,3.3,707.016,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.002,1.05859,244.003,-0.015625,-0.015625,244.003,0.07,-0.14,-0.07,488.029,95050,535.947,-0.250732,707.067,0.0234,707.067,0.0153,707.068,3.3,707.068,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.102,1.05469,244.103,-0.015625,-0.015625,244.103,0,-0.14,0,488.228,95051,535.86,-0.337891,707.115,0.0234,707.115,0.0153,707.115,3.3,707.116,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.201,1.04688,244.202,-0.015625,-0.015625,244.203,0.07,-0.21,-0.07,488.428,95046,536.296,0.0980835,707.163,0.0234,707.164,0.0153,707.164,3.3,707.165,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.302,1.04297,244.303,-0.015625,-0.015625,244.303,0,-0.21,0,488.628,95048,536.121,-0.0762939,707.213,0.0242,707.214,0.0153,707.215,3.3,707.215,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.401,1.04688,244.402,-0.015625,-0.015625,244.404,0,-0.14,0,488.829,95049,536.034,-0.163513,707.264,0.0234,707.265,0.0153,707.267,3.3,707.267,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.501,1.04688,244.504,-0.015625,-0.0117188,244.504,0,-0.21,-0.07,489.028,95051,535.86,-0.337891,707.312,0.0234,707.313,0.0153,707.318,3.3,707.318,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.602,1.04297,244.602,-0.015625,-0.0117188,244.603,0,-0.07,0,489.229,95051,535.86,-0.337891,707.368,0.0234,707.368,0.0153,707.368,3.3,707.368,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.702,1.05078,244.703,-0.015625,-0.015625,244.703,0.07,-0.07,-0.14,489.428,95051,535.86,-0.337891,707.413,0.0234,707.414,0.0153,707.414,3.3,707.415,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.802,1.05469,244.802,-0.015625,-0.015625,244.803,0,-0.21,-0.07,489.628,95053,535.683,-0.514954,707.462,0.0242,707.463,0.0153,707.464,3.3,707.466,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244.901,1.03516,244.903,-0.015625,-0.015625,244.904,0.07,-0.14,-0.14,489.828,95049,536.034,-0.163513,707.511,0.0234,707.512,0.0153,707.517,3.3,707.517,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.002,1.04297,245.003,-0.015625,-0.015625,245.003,0.07,-0.14,-0.07,490.028,95052,535.772,-0.42511,707.56,0.0234,707.561,0.0153,707.567,3.3,707.568,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.102,1.03516,245.102,-0.015625,-0.015625,245.103,0,-0.21,-0.07,490.228,95049,536.034,-0.163513,707.61,0.0234,707.615,0.0153,707.615,3.3,707.616,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.201,1.05078,245.203,-0.015625,-0.0117188,245.203,0.21,-0.21,0,490.429,95044,536.473,0.275085,707.662,0.0234,707.663,0.0153,707.665,3.3,707.665,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.301,1.04688,245.303,-0.015625,-0.0117188,245.304,0,-0.21,0,490.634,95048,536.121,-0.0762939,707.711,0.0234,707.711,0.0153,707.712,3.3,707.716,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.401,1.05078,245.402,-0.015625,-0.0195312,245.403,0.14,-0.07,-0.07,490.828,95047,536.208,0.0108643,707.76,0.0234,707.766,0.0153,707.767,3.3,707.767,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.501,1.05859,245.502,-0.015625,-0.015625,245.504,0.07,-0.14,-0.07,491.029,95049,536.034,-0.163513,707.814,0.0234,707.814,0.0153,707.815,3.3,707.815,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.602,1.05078,245.602,-0.0117188,-0.0117188,245.604,0.21,-0.14,-0.07,491.23,95054,535.595,-0.602112,707.865,0.0242,707.865,0.0153,707.865,3.3,707.866,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.701,1.04688,245.702,-0.015625,-0.015625,245.704,0.07,-0.07,-0.07,491.43,95052,535.772,-0.42511,707.913,0.0234,707.913,0.0153,707.914,3.3,707.914,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.803,1.03516,245.804,-0.015625,-0.015625,245.804,0.07,-0.14,-0.14,491.629,95050,535.947,-0.250732,707.966,0.0226,707.966,0.0161,707.966,3.3,707.966,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.901,1.05078,245.902,-0.015625,-0.015625,245.904,0,-0.14,-0.14,491.829,95051,535.86,-0.337891,708.012,0.0226,708.013,0.0161,708.013,3.3,708.013,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.002,1.05078,246.002,-0.015625,-0.015625,246.003,0,-0.14,-0.14,492.031,95048,536.121,-0.0762939,708.065,0.0234,708.065,0.0161,708.065,3.3,708.066,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.101,1.05078,246.103,-0.0195312,-0.015625,246.104,0.14,-0.07,0,492.229,95046,536.296,0.0980835,708.11,0.0242,708.11,0.0153,708.111,3.3,708.111,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.201,1.03516,246.204,-0.015625,-0.015625,246.204,0.14,-0.14,-0.07,492.429,95048,536.121,-0.0762939,708.159,0.0234,708.16,0.0153,708.16,3.3,708.161,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.302,1.04688,246.303,-0.015625,-0.0117188,246.303,0,-0.21,0,492.629,95047,536.208,0.0108643,708.209,0.0234,708.21,0.0153,708.211,3.3,708.211,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.401,1.0625,246.404,-0.015625,-0.015625,246.404,0,-0.14,0,492.831,95048,536.121,-0.0762939,708.264,0.0234,708.264,0.0153,708.265,3.3,708.265,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.501,1.04297,246.503,-0.015625,-0.0195312,246.504,0.07,-0.14,-0.14,493.029,95052,535.772,-0.42511,708.31,0.0234,708.311,0.0153,708.311,3.3,708.311,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.602,1.04688,246.603,-0.015625,-0.015625,246.603,0.07,-0.14,-0.07,493.229,95053,535.683,-0.514954,708.358,0.0234,708.359,0.0153,708.36,3.3,708.367,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.701,1.04688,246.704,-0.015625,-0.0117188,246.705,0.07,-0.14,0,493.429,95049,536.034,-0.163513,708.411,0.0234,708.411,0.0153,708.412,3.3,708.412,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.802,1.04297,246.802,-0.015625,-0.015625,246.803,0.14,-0.07,-0.07,493.629,95047,536.208,0.0108643,708.463,0.0234,708.463,0.0145,708.464,3.3,708.464,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.902,1.05859,246.902,-0.015625,-0.0117188,246.904,0.07,-0.14,-0.07,493.83,95044,536.473,0.275085,708.511,0.0234,708.511,0.0153,708.512,3.3,708.513,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.002,1.05078,247.003,-0.015625,-0.015625,247.003,0.14,-0.14,0,494.029,95053,535.683,-0.514954,708.557,0.0234,708.566,0.0153,708.567,3.3,708.567,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.101,1.05078,247.102,-0.015625,-0.0117188,247.103,0.07,-0.14,-0.14,494.229,95051,535.86,-0.337891,708.611,0.0234,708.611,0.0153,708.612,3.3,708.612,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.201,1.04297,247.202,-0.015625,-0.015625,247.204,0.07,-0.07,-0.07,494.429,95046,536.296,0.0980835,708.66,0.0234,708.66,0.0153,708.66,3.3,708.661,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.301,1.05859,247.304,-0.015625,-0.015625,247.304,0.21,-0.14,0,494.629,95050,535.947,-0.250732,708.71,0.0234,708.711,0.0153,708.711,3.3,708.711,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.402,1.05078,247.402,-0.015625,-0.015625,247.404,0,-0.07,0,494.829,95049,536.034,-0.163513,708.757,0.0234,708.757,0.0153,708.758,3.3,708.759,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.501,1.04297,247.503,-0.015625,-0.0117188,247.504,0,-0.14,-0.07,495.029,95054,535.595,-0.602112,708.809,0.0234,708.809,0.0153,708.81,3.3,708.81,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.602,1.04297,247.604,-0.015625,-0.015625,247.605,0.14,-0.14,0,495.229,95043,536.56,0.362305,708.856,0.0234,708.857,0.0153,708.865,3.3,708.859,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.702,1.04688,247.705,-0.015625,-0.015625,247.705,0,-0.14,0,495.429,95051,535.86,-0.337891,708.909,0.0242,708.909,0.0153,708.91,3.3,708.91,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.803,1.05078,247.804,-0.015625,-0.015625,247.805,0,-0.14,0,495.629,95050,535.947,-0.250732,708.964,0.0242,708.964,0.0153,708.964,3.3,708.964,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.903,1.05078,247.904,-0.015625,-0.0195312,247.904,0.14,-0.21,-0.07,495.829,95047,536.208,0.0108643,709.008,0.0234,709.008,0.0153,709.008,3.3,709.009,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.002,1.03516,248.004,-0.0117188,-0.0117188,248.005,0.07,-0.14,0,496.031,95046,536.296,0.0980835,709.057,0.0234,709.058,0.0153,709.058,3.3,709.058,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.102,1.04297,248.103,-0.015625,-0.015625,248.105,0.07,-0.14,0,496.229,95051,535.86,-0.337891,709.107,0.0234,709.108,0.0161,709.108,3.3,709.109,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.202,1.05469,248.203,-0.015625,-0.015625,248.204,0,-0.21,-0.07,496.429,95050,535.947,-0.250732,709.155,0.0234,709.156,0.0161,709.162,3.3,709.163,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.303,1.04688,248.304,-0.0195312,-0.015625,248.305,0,0,-0.07,496.629,95056,535.421,-0.77655,709.207,0.0234,709.207,0.0161,709.208,3.3,709.208,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.403,1.03906,248.404,-0.015625,-0.0195312,248.404,0,-0.21,-0.14,496.829,95044,536.473,0.275085,709.256,0.0242,709.256,0.0153,709.257,3.3,709.257,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.503,1.04688,248.503,-0.015625,-0.015625,248.504,0.07,-0.21,-0.21,497.029,95050,535.947,-0.250732,709.305,0.0242,709.305,0.0153,709.306,3.3,709.316,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.603,1.05078,248.604,-0.015625,-0.0117188,248.604,0,-0.14,0,497.229,95051,535.86,-0.337891,709.355,0.0234,709.355,0.0153,709.356,3.3,709.365,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.702,1.05859,248.704,-0.015625,-0.015625,248.705,0,-0.28,-0.07,497.429,95053,535.683,-0.514954,709.408,0.0234,709.409,0.0153,709.409,3.3,709.409,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.802,1.05078,248.805,-0.015625,-0.0195312,248.805,0.21,-0.07,0,497.629,95052,535.772,-0.42511,709.457,0.0242,709.458,0.0153,709.462,3.3,709.462,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248.903,1.04688,248.904,-0.015625,-0.015625,248.904,0.14,-0.14,-0.07,497.83,95052,535.772,-0.42511,709.503,0.0242,709.504,0.0153,709.511,3.3,709.511,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.002,1.04297,249.003,-0.015625,-0.015625,249.004,0,-0.14,-0.07,498.029,95053,535.683,-0.514954,709.554,0.0242,709.554,0.0153,709.561,3.3,709.562,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.104,1.04297,249.104,-0.015625,-0.015625,249.105,0.07,-0.21,-0.14,498.229,95053,535.683,-0.514954,709.603,0.0234,709.607,0.0153,709.608,3.3,709.608,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.202,1.04688,249.204,-0.015625,-0.015625,249.204,0.14,-0.14,-0.07,498.429,95051,535.86,-0.337891,709.661,0.0234,709.662,0.0153,709.663,3.3,709.663,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.302,1.05078,249.305,-0.015625,-0.015625,249.306,0.07,-0.07,-0.14,498.63,95051,535.86,-0.337891,709.703,0.0242,709.703,0.0153,709.704,3.3,709.705,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.402,1.05078,249.404,-0.015625,-0.015625,249.405,0.07,-0.07,0,498.829,95048,536.121,-0.0762939,709.755,0.0242,709.755,0.0153,709.756,3.3,709.756,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.502,1.04297,249.503,-0.015625,-0.015625,249.505,0.21,-0.07,-0.07,499.03,95051,535.86,-0.337891,709.806,0.0242,709.806,0.0153,709.807,3.3,709.808,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.602,1.03906,249.604,-0.015625,-0.0195312,249.604,0,-0.14,-0.07,499.231,95045,536.385,0.187927,709.853,0.0242,709.854,0.0153,709.855,3.3,709.855,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.702,1.03906,249.703,-0.015625,-0.0117188,249.705,0,-0.07,-0.07,499.432,95051,535.86,-0.337891,709.905,0.0234,709.905,0.0153,709.908,3.3,709.909,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.803,1.03516,249.804,-0.015625,-0.015625,249.804,0.07,-0.14,0,499.63,95049,536.034,-0.163513,709.953,0.0234,709.953,0.0153,709.953,3.3,709.954,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.903,1.04688,249.903,-0.015625,-0.015625,249.905,0,-0.07,0,499.831,95051,535.86,-0.337891,710.002,0.0234,710.002,0.0153,710.003,3.3,710.004,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.002,1.04688,250.003,-0.015625,-0.015625,250.004,0,-0.07,-0.07,500.03,95050,535.947,-0.250732,710.052,0.0234,710.052,0.0161,710.053,3.3,710.054,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.103,1.05859,250.104,-0.015625,-0.015625,250.105,0.07,-0.07,-0.07,500.23,95048,536.121,-0.0762939,710.108,0.025,710.109,0.0153,710.109,3.3,710.11,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.202,1.05078,250.204,-0.015625,-0.015625,250.205,0.07,-0.07,0,500.432,95047,536.208,0.0108643,710.152,0.0242,710.153,0.0153,710.153,3.3,710.155,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.303,1.05078,250.303,-0.0195312,-0.015625,250.304,0.14,-0.14,-0.07,500.63,95049,536.034,-0.163513,710.208,0.0242,710.208,0.0153,710.209,3.3,710.21,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.402,1.04297,250.404,-0.015625,-0.0195312,250.405,0.07,-0.07,0.07,500.831,95052,535.772,-0.42511,710.258,0.0234,710.259,0.0153,710.26,3.3,710.262,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.503,1.0625,250.504,-0.015625,-0.0117188,250.504,0,-0.14,0,501.031,95052,535.772,-0.42511,710.306,0.0234,710.307,0.0153,710.307,3.3,710.308,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.603,1.05078,250.604,-0.015625,-0.015625,250.604,0.07,-0.07,0,501.23,95046,536.296,0.0980835,710.357,0.0234,710.357,0.0153,710.357,3.3,710.358,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.702,1.04688,250.703,-0.015625,-0.015625,250.704,0.07,-0.07,0,501.43,95051,535.86,-0.337891,710.406,0.0242,710.407,0.0153,710.407,3.3,710.407,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.802,1.03906,250.805,-0.015625,-0.015625,250.805,0.14,-0.14,0,501.63,95049,536.034,-0.163513,710.451,0.0242,710.451,0.0153,710.451,3.3,710.452,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.912,1.04297,250.913,-0.015625,-0.015625,250.913,0.14,-0.14,-0.14,501.83,95043,536.56,0.362305,710.502,0.0234,710.502,0.0153,710.502,3.3,710.503,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.003,1.04297,251.004,-0.015625,-0.015625,251.004,0.07,-0.14,0,502.03,95050,535.947,-0.250732,710.551,0.0234,710.552,0.0153,710.554,3.3,710.555,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.103,1.05078,251.104,-0.015625,-0.015625,251.104,0.07,0,0,502.23,95048,536.121,-0.0762939,710.605,0.0234,710.605,0.0153,710.606,3.3,710.606,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.202,1.04688,251.203,-0.0195312,-0.015625,251.205,0.07,-0.14,0,502.43,95051,535.86,-0.337891,710.651,0.0234,710.651,0.0169,710.652,3.3,710.652,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.302,1.05078,251.304,-0.015625,-0.015625,251.305,0,-0.21,-0.07,502.631,95045,536.385,0.187927,710.706,0.0234,710.707,0.0169,710.707,3.3,710.708,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.402,1.05078,251.403,-0.015625,-0.015625,251.405,0.21,-0.14,-0.07,502.831,95045,536.385,0.187927,710.749,0.0234,710.754,0.0161,710.754,3.3,710.754,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.502,1.04297,251.503,-0.0195312,-0.0117188,251.506,0,-0.21,-0.07,503.033,95048,536.121,-0.0762939,710.801,0.0234,710.802,0.0161,710.802,3.3,710.803,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.604,1.05078,251.604,-0.015625,-0.0195312,251.605,0,-0.07,-0.07,503.23,95051,535.86,-0.337891,710.851,0.0234,710.852,0.0153,710.852,3.3,710.852,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.703,1.03516,251.704,-0.015625,-0.0117188,251.705,0,-0.07,-0.07,503.43,95052,535.772,-0.42511,710.902,0.0234,710.903,0.0153,710.903,3.3,710.904,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.802,1.05859,251.803,-0.015625,-0.0117188,251.805,0.07,-0.21,-0.07,503.632,95051,535.86,-0.337891,710.951,0.0234,710.951,0.0153,710.952,3.3,710.952,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251.903,1.05078,251.904,-0.015625,-0.015625,251.905,0.07,-0.14,-0.07,503.83,95051,535.86,-0.337891,710.999,0.0234,710.999,0.0161,711,3.3,711.001,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.002,1.03906,252.004,-0.015625,-0.0117188,252.004,0,-0.07,0,504.031,95055,535.508,-0.689331,711.051,0.0234,711.052,0.0161,711.052,3.3,711.052,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.102,1.04688,252.103,-0.015625,-0.015625,252.104,0,-0.14,-0.14,504.23,95048,536.121,-0.0762939,711.098,0.0234,711.098,0.0161,711.099,3.3,711.1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.203,1.05078,252.204,-0.015625,-0.0117188,252.204,0,-0.14,-0.07,504.43,95052,535.772,-0.42511,711.15,0.0234,711.15,0.0153,711.15,3.3,711.151,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.303,1.04297,252.304,-0.015625,-0.015625,252.305,0,-0.21,0,504.636,95049,536.034,-0.163513,711.197,0.0234,711.203,0.0153,711.203,3.3,711.203,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.403,1.05078,252.404,-0.0117188,-0.015625,252.404,0.07,-0.14,0,504.83,95049,536.034,-0.163513,711.247,0.0234,711.248,0.0153,711.253,3.3,711.253,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.502,1.03906,252.503,-0.015625,-0.015625,252.504,0.07,-0.07,0,505.03,95049,536.034,-0.163513,711.302,0.0234,711.302,0.0153,711.303,3.3,711.303,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.602,1.03906,252.603,-0.015625,-0.0117188,252.604,0.07,-0.14,0,505.231,95049,536.034,-0.163513,711.35,0.0234,711.35,0.0153,711.35,3.3,711.35,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.702,1.04297,252.704,-0.015625,-0.0195312,252.705,0,-0.14,-0.07,505.43,95044,536.473,0.275085,711.4,0.0234,711.4,0.0153,711.4,3.3,711.401,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.802,1.04688,252.804,-0.015625,-0.015625,252.804,0,-0.14,-0.07,505.631,95049,536.034,-0.163513,711.447,0.0234,711.448,0.0153,711.449,3.3,711.449,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252.902,1.03906,252.903,-0.015625,-0.0195312,252.905,0.14,-0.21,0,505.83,95048,536.121,-0.0762939,711.5,0.0234,711.5,0.0153,711.501,3.3,711.501,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
